"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2023 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2023 inflation-adjusted dollars)",
"1400000US37181960100","Census Tract 9601; Vance County; North Carolina","52188","18237",
"1400000US37181960200","Census Tract 9602; Vance County; North Carolina","78448","28280",
"1400000US37181960300","Census Tract 9603; Vance County; North Carolina","44702","14102",
"1400000US37181960400","Census Tract 9604; Vance County; North Carolina","57083","14095",
"1400000US37181960500","Census Tract 9605; Vance County; North Carolina","39196","6494",
"1400000US37181960600","Census Tract 9606; Vance County; North Carolina","39850","14610",
"1400000US37181960700","Census Tract 9607; Vance County; North Carolina","36250","12842",
"1400000US37181960800","Census Tract 9608; Vance County; North Carolina","37824","5225",
"1400000US37181960901","Census Tract 9609.01; Vance County; North Carolina","69769","28670",
"1400000US37181960902","Census Tract 9609.02; Vance County; North Carolina","55458","10501",
"1400000US37181960903","Census Tract 9609.03; Vance County; North Carolina","29819","5383",
"1400000US37181961000","Census Tract 9610; Vance County; North Carolina","56341","7743",
"1400000US37183050100","Census Tract 501; Wake County; North Carolina","101486","15698",
"1400000US37183050300","Census Tract 503; Wake County; North Carolina","93225","35357",
"1400000US37183050400","Census Tract 504; Wake County; North Carolina","83375","41305",
"1400000US37183050500","Census Tract 505; Wake County; North Carolina","120125","35268",
"1400000US37183050600","Census Tract 506; Wake County; North Carolina","133235","74539",
"1400000US37183050700","Census Tract 507; Wake County; North Carolina","49677","6931",
"1400000US37183050800","Census Tract 508; Wake County; North Carolina","42156","17245",
"1400000US37183050900","Census Tract 509; Wake County; North Carolina","36339","16122",
"1400000US37183051000","Census Tract 510; Wake County; North Carolina","71218","18091",
"1400000US37183051101","Census Tract 511.01; Wake County; North Carolina","30476","4014",
"1400000US37183051102","Census Tract 511.02; Wake County; North Carolina","33854","17005",
"1400000US37183051200","Census Tract 512; Wake County; North Carolina","64409","12751",
"1400000US37183051400","Census Tract 514; Wake County; North Carolina","74625","28087",
"1400000US37183051501","Census Tract 515.01; Wake County; North Carolina","172813","64531",
"1400000US37183051502","Census Tract 515.02; Wake County; North Carolina","139550","32465",
"1400000US37183051600","Census Tract 516; Wake County; North Carolina","167596","39699",
"1400000US37183051700","Census Tract 517; Wake County; North Carolina","185875","24284",
"1400000US37183051800","Census Tract 518; Wake County; North Carolina","155217","17148",
"1400000US37183051900","Census Tract 519; Wake County; North Carolina","57021","17173",
"1400000US37183052001","Census Tract 520.01; Wake County; North Carolina","35610","3437",
"1400000US37183052002","Census Tract 520.02; Wake County; North Carolina","61447","13902",
"1400000US37183052101","Census Tract 521.01; Wake County; North Carolina","45197","10676",
"1400000US37183052102","Census Tract 521.02; Wake County; North Carolina","71000","25538",
"1400000US37183052303","Census Tract 523.03; Wake County; North Carolina","75357","41540",
"1400000US37183052304","Census Tract 523.04; Wake County; North Carolina","81827","29549",
"1400000US37183052305","Census Tract 523.05; Wake County; North Carolina","63664","35135",
"1400000US37183052306","Census Tract 523.06; Wake County; North Carolina","82917","22738",
"1400000US37183052307","Census Tract 523.07; Wake County; North Carolina","61642","20598",
"1400000US37183052401","Census Tract 524.01; Wake County; North Carolina","82545","7960",
"1400000US37183052404","Census Tract 524.04; Wake County; North Carolina","86719","30248",
"1400000US37183052407","Census Tract 524.07; Wake County; North Carolina","71170","15783",
"1400000US37183052408","Census Tract 524.08; Wake County; North Carolina","29926","13335",
"1400000US37183052409","Census Tract 524.09; Wake County; North Carolina","29711","11812",
"1400000US37183052410","Census Tract 524.10; Wake County; North Carolina","64911","23747",
"1400000US37183052411","Census Tract 524.11; Wake County; North Carolina","52137","14611",
"1400000US37183052504","Census Tract 525.04; Wake County; North Carolina","78300","14784",
"1400000US37183052505","Census Tract 525.05; Wake County; North Carolina","88430","16103",
"1400000US37183052506","Census Tract 525.06; Wake County; North Carolina","89934","36960",
"1400000US37183052507","Census Tract 525.07; Wake County; North Carolina","95882","24370",
"1400000US37183052508","Census Tract 525.08; Wake County; North Carolina","91000","29712",
"1400000US37183052509","Census Tract 525.09; Wake County; North Carolina","76544","26541",
"1400000US37183052601","Census Tract 526.01; Wake County; North Carolina","187083","57860",
"1400000US37183052602","Census Tract 526.02; Wake County; North Carolina","99665","22465",
"1400000US37183052603","Census Tract 526.03; Wake County; North Carolina","119223","24028",
"1400000US37183052701","Census Tract 527.01; Wake County; North Carolina","58178","20592",
"1400000US37183052704","Census Tract 527.04; Wake County; North Carolina","44857","11489",
"1400000US37183052705","Census Tract 527.05; Wake County; North Carolina","85802","16429",
"1400000US37183052706","Census Tract 527.06; Wake County; North Carolina","83155","19547",
"1400000US37183052707","Census Tract 527.07; Wake County; North Carolina","58668","5321",
"1400000US37183052801","Census Tract 528.01; Wake County; North Carolina","71534","9742",
"1400000US37183052802","Census Tract 528.02; Wake County; North Carolina","66953","10652",
"1400000US37183052807","Census Tract 528.07; Wake County; North Carolina","72676","16452",
"1400000US37183052809","Census Tract 528.09; Wake County; North Carolina","80455","26536",
"1400000US37183052810","Census Tract 528.10; Wake County; North Carolina","82398","12068",
"1400000US37183052811","Census Tract 528.11; Wake County; North Carolina","70328","20743",
"1400000US37183052812","Census Tract 528.12; Wake County; North Carolina","103182","25312",
"1400000US37183052813","Census Tract 528.13; Wake County; North Carolina","59667","23882",
"1400000US37183052814","Census Tract 528.14; Wake County; North Carolina","93081","14878",
"1400000US37183052815","Census Tract 528.15; Wake County; North Carolina","72895","17689",
"1400000US37183052816","Census Tract 528.16; Wake County; North Carolina","88981","20254",
"1400000US37183052901","Census Tract 529.01; Wake County; North Carolina","109318","23316",
"1400000US37183052902","Census Tract 529.02; Wake County; North Carolina","91779","6639",
"1400000US37183052903","Census Tract 529.03; Wake County; North Carolina","130104","18984",
"1400000US37183052905","Census Tract 529.05; Wake County; North Carolina","91968","13404",
"1400000US37183052906","Census Tract 529.06; Wake County; North Carolina","108705","25013",
"1400000US37183053003","Census Tract 530.03; Wake County; North Carolina","86595","9444",
"1400000US37183053004","Census Tract 530.04; Wake County; North Carolina","124261","15129",
"1400000US37183053005","Census Tract 530.05; Wake County; North Carolina","179899","23109",
"1400000US37183053006","Census Tract 530.06; Wake County; North Carolina","157813","43502",
"1400000US37183053007","Census Tract 530.07; Wake County; North Carolina","144423","26096",
"1400000US37183053009","Census Tract 530.09; Wake County; North Carolina","88908","11708",
"1400000US37183053010","Census Tract 530.10; Wake County; North Carolina","175852","38940",
"1400000US37183053011","Census Tract 530.11; Wake County; North Carolina","89474","19951",
"1400000US37183053105","Census Tract 531.05; Wake County; North Carolina","89583","14873",
"1400000US37183053106","Census Tract 531.06; Wake County; North Carolina","88859","15049",
"1400000US37183053109","Census Tract 531.09; Wake County; North Carolina","110242","14813",
"1400000US37183053110","Census Tract 531.10; Wake County; North Carolina","109236","21777",
"1400000US37183053111","Census Tract 531.11; Wake County; North Carolina","126178","17640",
"1400000US37183053112","Census Tract 531.12; Wake County; North Carolina","109583","15432",
"1400000US37183053113","Census Tract 531.13; Wake County; North Carolina","89032","25353",
"1400000US37183053114","Census Tract 531.14; Wake County; North Carolina","102683","14041",
"1400000US37183053115","Census Tract 531.15; Wake County; North Carolina","73650","30484",
"1400000US37183053202","Census Tract 532.02; Wake County; North Carolina","137361","60037",
"1400000US37183053203","Census Tract 532.03; Wake County; North Carolina","132232","16981",
"1400000US37183053204","Census Tract 532.04; Wake County; North Carolina","86500","19903",
"1400000US37183053205","Census Tract 532.05; Wake County; North Carolina","136331","26786",
"1400000US37183053206","Census Tract 532.06; Wake County; North Carolina","117789","23614",
"1400000US37183053208","Census Tract 532.08; Wake County; North Carolina","148014","8977",
"1400000US37183053209","Census Tract 532.09; Wake County; North Carolina","130400","29673",
"1400000US37183053210","Census Tract 532.10; Wake County; North Carolina","138924","18361",
"1400000US37183053211","Census Tract 532.11; Wake County; North Carolina","185378","15292",
"1400000US37183053405","Census Tract 534.05; Wake County; North Carolina","109519","18131",
"1400000US37183053408","Census Tract 534.08; Wake County; North Carolina","142404","27372",
"1400000US37183053409","Census Tract 534.09; Wake County; North Carolina","171232","5661",
"1400000US37183053410","Census Tract 534.10; Wake County; North Carolina","193621","34305",
"1400000US37183053411","Census Tract 534.11; Wake County; North Carolina","176650","19644",
"1400000US37183053415","Census Tract 534.15; Wake County; North Carolina","146473","27949",
"1400000US37183053417","Census Tract 534.17; Wake County; North Carolina","86917","24318",
"1400000US37183053419","Census Tract 534.19; Wake County; North Carolina","148021","27278",
"1400000US37183053421","Census Tract 534.21; Wake County; North Carolina","122337","22185",
"1400000US37183053422","Census Tract 534.22; Wake County; North Carolina","158558","20134",
"1400000US37183053423","Census Tract 534.23; Wake County; North Carolina","118796","12137",
"1400000US37183053424","Census Tract 534.24; Wake County; North Carolina","160500","14121",
"1400000US37183053425","Census Tract 534.25; Wake County; North Carolina","168095","32925",
"1400000US37183053426","Census Tract 534.26; Wake County; North Carolina","173417","44986",
"1400000US37183053427","Census Tract 534.27; Wake County; North Carolina","137396","18337",
"1400000US37183053428","Census Tract 534.28; Wake County; North Carolina","169548","22254",
"1400000US37183053429","Census Tract 534.29; Wake County; North Carolina","116071","13605",
"1400000US37183053430","Census Tract 534.30; Wake County; North Carolina","133500","29167",
"1400000US37183053431","Census Tract 534.31; Wake County; North Carolina","107872","11123",
"1400000US37183053432","Census Tract 534.32; Wake County; North Carolina","115375","18152",
"1400000US37183053433","Census Tract 534.33; Wake County; North Carolina","144318","34211",
"1400000US37183053434","Census Tract 534.34; Wake County; North Carolina","121591","42961",
"1400000US37183053435","Census Tract 534.35; Wake County; North Carolina","111441","17429",
"1400000US37183053436","Census Tract 534.36; Wake County; North Carolina","103639","15153",
"1400000US37183053505","Census Tract 535.05; Wake County; North Carolina","121190","16939",
"1400000US37183053506","Census Tract 535.06; Wake County; North Carolina","107346","11961",
"1400000US37183053507","Census Tract 535.07; Wake County; North Carolina","62292","11045",
